course_name,absolute_course_url,school,school_absolute_url,subject_name,start_date
Pronóstico de la generación de energía eólica y solar fotovoltaica,https://www.classcentral.com/course/edx-pronostico-de-la-generacion-de-energia-eolica-y-solar-fotovoltaica-19544,Udacity School of Business: Now Special Discount,https://www.classcentral.com/university/galileo,Science Courses,"22nd Jun, 2020"
European Business Law: Understanding the Fundamentals,https://www.classcentral.com/course/eu-business-law-fundamentals-2166,Udacity School of AI: Now Special Discount,https://www.classcentral.com/university/lunduniversity,Social Sciences Courses,"22nd Jun, 2020"
Сравнительная политика (Comparative Politics),https://www.classcentral.com/course/compol-2836,Udacity School of AI: Now Special Discount,https://www.classcentral.com/university/hse,Social Sciences Courses,"22nd Jun, 2020"
Managing Remote Teams with Upwork,https://www.classcentral.com/course/udacity-managing-remote-teams-with-upwork-19225,Columbia Business School Executive Education,https://www.classcentral.com/institution/upwork,Personal Development Courses,Self paced
Business Fundamentals: Effective Communication,https://www.classcentral.com/course/effective-communication-6389,Columbia Business School Executive Education,https://www.classcentral.com/university/tou,Personal Development Courses,Self paced
Estructuras de Datos con Python,https://www.classcentral.com/course/edx-estructuras-de-datos-con-python-20113,Columbia Business School Executive Education,https://www.classcentral.com/university/umich,Programming Courses,"22nd Jun, 2020"
Intermediate Relational Database and SQL,https://www.classcentral.com/course/intermediate-rdb-sql-20024,Columbia Business School Executive Education,https://www.classcentral.com/institution/rhyme,Programming Courses,"22nd Jun, 2020"
Project: Creating Your First C++ Application,https://www.classcentral.com/course/creating-a-cpp-calculator-20028,Columbia Business School Executive Education,https://www.classcentral.com/institution/rhyme,Programming Courses,"22nd Jun, 2020"
Medicinal Chemistry,https://www.classcentral.com/course/edx-medicinal-chemistry-1493,MIT xPRO,https://www.classcentral.com/university/davidson,Health & Medicine Courses,Self paced
Better Conversations with Aphasia,https://www.classcentral.com/course/independent-better-conversations-with-aphasia-1959,MIT xPRO,https://www.classcentral.com/university/ucl,Health & Medicine Courses,Self paced
Introduzione a R,https://www.classcentral.com/course/eduopen-introduzione-a-r-7717,UC Berkeley Executive Education,https://www.classcentral.com/university/university-modena-reggio-emilia,Education & Teaching Courses,Self paced
OER के माध्यम से अध्यापक-शिक्षा का समृद्धिकरण (TESS-India),https://www.classcentral.com/course/edx-oer-----------------tess-india-3232,UC Berkeley Executive Education,https://www.classcentral.com/institution/oeconsortium,Education & Teaching Courses,Self paced
TESOL Certification Program (K-12/HE),https://www.classcentral.com/course/canvas-network-tesol-certification-program-k-12-he-8484,UC Berkeley Executive Education,https://www.classcentral.com/subject/education?page=6,Education & Teaching Courses,Self paced
Microsoft Professional Capstone : Data Science,https://www.classcentral.com/course/edx-microsoft-professional-capstone-data-science-6422,Kellogg School of Management,https://www.classcentral.com/institution/microsoft,Data Science Courses,Self paced
Microsoft Professional Capstone: Data Analysis,https://www.classcentral.com/course/edx-microsoft-professional-capstone-data-analysis-13314,Kellogg School of Management,https://www.classcentral.com/institution/microsoft,Data Science Courses,Self paced
Introducción a la Ciencia de Datos y el Big Data,https://www.classcentral.com/course/edx-introduccion-a-la-ciencia-de-datos-y-el-big-data-17200,Kellogg School of Management,https://www.classcentral.com/university/tecdemonterrey,Data Science Courses,Self paced
Экономика предприятия,https://www.classcentral.com/course/ekonomika-predpriyatiya-12359,INSEAD,https://www.classcentral.com/university/spbu,Business Courses,"8th Jun, 2020"
Финансы компаний: взгляд инвестора и кредитора,https://www.classcentral.com/course/finansy-companiy-12189,INSEAD,https://www.classcentral.com/university/sberbank-university,Business Courses,"8th Jun, 2020"
Smart grid: fundamentos técnicos,https://www.classcentral.com/course/edx-smart-grid-fundamentos-tecnicos-11582,UC Berkeley Executive Education,https://www.classcentral.com/university/tecdemonterrey,Engineering Courses,Self paced
Distribución de la energía eléctrica,https://www.classcentral.com/course/edx-distribucion-de-la-energia-electrica-11513,UC Berkeley Executive Education,https://www.classcentral.com/university/tecdemonterrey,Engineering Courses,Self paced
Using Photovoltaic (PV) Technology in Desert Climates,https://www.classcentral.com/course/edx-using-photovoltaic-pv-technology-in-desert-climates-12497,UC Berkeley Executive Education,https://www.classcentral.com/university/hbku,Engineering Courses,Self paced
Engaging ELLs and Their Families in the School and Community,https://www.classcentral.com/course/ell-families-4636,Columbia Business School Executive Education,https://www.classcentral.com/university/asu,Humanities Courses,"22nd Jun, 2020"
ELL Success in the Content Classroom: Capstone Project,https://www.classcentral.com/course/ell-project-5111,Columbia Business School Executive Education,https://www.classcentral.com/university/asu,Humanities Courses,"22nd Jun, 2020"
A Journey through Western Christianity: from Persecuted Faith to Global Religion (200 - 1650),https://www.classcentral.com/course/western-christianity-200-1650-8106,Columbia Business School Executive Education,https://www.classcentral.com/university/yale,Humanities Courses,"22nd Jun, 2020"
Software Architecture for the Internet of Things,https://www.classcentral.com/course/iot-software-architecture-6507,UC Berkeley Executive Education,https://www.classcentral.com/university/eitdigital,Computer Science Courses,"15th Jun, 2020"
Detección de objetos,https://www.classcentral.com/course/deteccion-objetos-3194,UC Berkeley Executive Education,https://www.classcentral.com/university/uab,Computer Science Courses,"15th Jun, 2020"
Analysis of Algorithms,https://www.classcentral.com/course/aofa-921,UC Berkeley Executive Education,https://www.classcentral.com/university/princeton,Computer Science Courses,"15th Jun, 2020"
基礎光學一 (Introduction to Optics (1)),https://www.classcentral.com/course/ji-chu-guang-xue-4214,Udacity School of Business: Now Special Discount,https://www.classcentral.com/university/taiwan,Science Courses,"23rd Jun, 2020"
Exploring Everyday Chemistry,https://www.classcentral.com/course/everyday-chemistry-7435,Udacity School of Business: Now Special Discount,https://www.classcentral.com/university/york,Science Courses,"29th Jun, 2020"
Beneath the Blue: The Importance of Marine Sediments,https://www.classcentral.com/course/beneath-the-blue-13604,Udacity School of Business: Now Special Discount,https://www.classcentral.com/university/southampton,Science Courses,"29th Jun, 2020"
Economics of Transition and Emerging Markets,https://www.classcentral.com/course/etem-2840,Udacity School of AI: Now Special Discount,https://www.classcentral.com/university/hse,Social Sciences Courses,"22nd Jun, 2020"
Теория игр (Game Theory),https://www.classcentral.com/course/gt-2856,Udacity School of AI: Now Special Discount,https://www.classcentral.com/university/hse,Social Sciences Courses,"22nd Jun, 2020"
Analytics Storytelling for Impact,https://www.classcentral.com/course/edx-analytics-storytelling-for-impact-9067,Columbia Business School Executive Education,https://www.classcentral.com/institution/microsoft,Personal Development Courses,Self paced
The Power of Podcasting for Storytelling,https://www.classcentral.com/course/podcasting-11805,Columbia Business School Executive Education,https://www.classcentral.com/university/wollongong,Personal Development Courses,Self paced
Programming for Everybody: Python Data Structures,https://www.classcentral.com/course/programming-for-everybody-python-data-structures-20092,Columbia Business School Executive Education,https://www.classcentral.com/university/umich,Programming Courses,"22nd Jun, 2020"
Creating Database Tables with SQL,https://www.classcentral.com/course/creating-database-tables-with-sql-20030,Columbia Business School Executive Education,https://www.classcentral.com/institution/rhyme,Programming Courses,"22nd Jun, 2020"
Create basic behavior with C# in Unity,https://www.classcentral.com/course/create-basic-behavior-csharp-unity-20060,Columbia Business School Executive Education,https://www.classcentral.com/institution/rhyme,Programming Courses,"22nd Jun, 2020"
Perioperative Fluid Therapy,https://www.classcentral.com/course/independent-perioperative-fluid-therapy-1961,MIT xPRO,https://www.classcentral.com/university/ucl,Health & Medicine Courses,Self paced
United States Health Policy,https://www.classcentral.com/course/edx-united-states-health-policy-1616,MIT xPRO,https://www.classcentral.com/university/harvard,Health & Medicine Courses,Self paced
Five Strategies for Learning Online,https://www.classcentral.com/course/independent-five-strategies-for-learning-online-10772,UC Berkeley Executive Education,https://www.classcentral.com/institution/school-education-gateway,Education & Teaching Courses,Self paced
Teaching With Technology and Inquiry: An Open Course For Teachers,https://www.classcentral.com/course/edx-teaching-with-technology-and-inquiry-an-open-course-for-teachers-3481,UC Berkeley Executive Education,https://www.classcentral.com/university/utoronto,Education & Teaching Courses,Self paced
Peer Mentoring in STEM: Training for Mentors,https://www.classcentral.com/course/canvas-network-peer-mentoring-in-stem-training-for-mentors-7064,UC Berkeley Executive Education,https://www.classcentral.com/university/osu,Education & Teaching Courses,Self paced
Herramientas para el Análisis de Big Data,https://www.classcentral.com/course/edx-herramientas-para-el-analisis-de-big-data-17201,Kellogg School of Management,https://www.classcentral.com/university/tecdemonterrey,Data Science Courses,Self paced
Data Engineering und Data Science – Klarheit in den Schlagwort-Dschungel,https://www.classcentral.com/course/openhpi-data-engineering-und-data-science-klarheit-in-den-schlagwort-dschungel-13393,Kellogg School of Management,https://www.classcentral.com/subject/data-science?page=6,Data Science Courses,Self paced
"Silicon Photonics Design, Fabrication and Data Analysis",https://www.classcentral.com/course/edx-silicon-photonics-design-fabrication-and-data-analysis-3532,Kellogg School of Management,https://www.classcentral.com/university/ubc,Data Science Courses,Self paced
Riesgos y oportunidades empresariales en una economía globalizada,https://www.classcentral.com/course/riesgos-oportunidades-empresariales-12289,INSEAD,https://www.classcentral.com/university/ie,Business Courses,"8th Jun, 2020"
Operations Management: Analysis and Improvement Methods,https://www.classcentral.com/course/operations-management-12255,INSEAD,https://www.classcentral.com/university/illinois,Business Courses,"8th Jun, 2020"
Business intelligence and data warehousing,https://www.classcentral.com/course/business-intelligence-data-warehousing-12421,INSEAD,https://www.classcentral.com/university/unam,Business Courses,"8th Jun, 2020"
การอ่านแบบ เขียนแบบทางวิศวกรรมโยธา|Civil Engineering Drawing and Reading,https://www.classcentral.com/course/thaimooc------civil-engineering-drawing-and-reading-15024,UC Berkeley Executive Education,https://www.classcentral.com/university/kmutt,Engineering Courses,Self paced
Energy Systems Integration: A Trend or a Revolution?,https://www.classcentral.com/course/edx-energy-systems-integration-a-trend-or-a-revolution-12210,UC Berkeley Executive Education,https://www.classcentral.com/university/kuleuven,Engineering Courses,Self paced
L’eau et les sols - Hydrodynamique des milieux poreux,https://www.classcentral.com/course/edx-l-eau-et-les-sols-hydrodynamique-des-milieux-poreux-6987,UC Berkeley Executive Education,https://www.classcentral.com/university/louvain,Engineering Courses,Self paced
Spanish Vocabulary Project,https://www.classcentral.com/course/spanish-vocabulary-project-8049,Columbia Business School Executive Education,https://www.classcentral.com/university/ucdavis,Humanities Courses,"22nd Jun, 2020"
